/* DATA DESCRIPTION:
Citation:	Buchmann, Nina; Temperton, Vicky (2015): Aboveground community and species-specific plant biomass from the Jena Experiment (Main Experiment, year 2003). PANGAEA, https://doi.org/10.1594/PANGAEA.846317, 
B2A03	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.500	60.000	489.500		51.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	22.500	0.000	19.000	0.000	0.200	0.000	0.000	0.600	0.000	0.000	0.000	0.000	1.900	0.000	0.000	0.000	4.500	0.000	132.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.800	0.000	0.100	33.500	0.000	0.000	0.000	1.000	66.500	0.000	0.000	0.000	124.500	0.000	0.000	0.000	11.000	0.000	0.000	0.000	5.100	0.000	12.400
B2A03	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.500	48.875	371.358	1.200																																																												
B2A04	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	5.000																																								5.000																					
B2A04	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	2.000	31.000																																								31.000																					
B2A04	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	4.000	83.000																																								83.000																					
B2A04	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	3.000	72.000																																								72.000																					
B2A04	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	2.250	47.750	13.750																																																												
B2A04	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	3.900	21.200																																								21.200																					
B2A04	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	5.500	12.700																																								12.700																					
B2A04	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	58.000	84.000																																								84.000																					
B2A04	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	181.000	469.000																																								469.000																					
B2A04	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	62.100	146.725	66.075																																																												
B2A05	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	87.000	805.000										805.000																																																			
B2A05	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.000	28.000	395.000										395.000																																																			
B2A05	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	54.000	393.000										393.000																																																			
B2A05	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	29.000	501.000										501.000																																																			
B2A05	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.000	49.500	523.500	14.750																																																												
B2A05	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	51.000	135.000										135.000																																																			
B2A05	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	22.000	100.000										100.000																																																			
B2A05	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	45.000	282.500										282.500																																																			
B2A05	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	83.000	359.400										359.400																																																			
B2A05	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	50.250	219.225	0.000																																																												
B2A06	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	74.000	328.000																							174.000					154.000																						0.000				0.000							
B2A06	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	118.000	285.000																							166.000					117.000																						2.000				0.000							
B2A06	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	116.000	392.000																							221.000					171.000																						0.000				0.000							
B2A06	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	128.000	264.000																							111.000					153.000																						0.000				0.000							
B2A06	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	109.000	317.250	0.000																																																												
B2A06	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	90.000	137.800																							90.000					47.000																						0.000				0.800							
B2A06	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	131.000	120.100																							84.000					32.000																						0.100				4.000							
B2A06	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	81.000	130.000																							68.000					62.000																						0.000				0.000							
B2A06	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	130.000	97.000																							80.000					17.000																						0.000				0.000							
B2A06	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	108.000	121.225	0.250																																																												
B2A08	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	1.000	2.000																																														2.000						0.000									
B2A08	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	5.000																																														5.000						0.000									
B2A08	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	0.000																																														0.000						0.000									
B2A08	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	125.000																																														125.000						0.000									
B2A08	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.250	33.000	4.500																																																												
B2A08	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	5.000	42.000																																														42.000						0.000									
B2A08	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	11.000	7.000																																														7.000						0.000									
B2A08	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	27.000	20.000																																														20.000						0.000									
B2A08	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.100	0.000																																														0.000						0.000									
B2A08	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	10.775	17.250	12.525																																																												
B2A09	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	307.000																		0.000					291.000		0.000	16.000																																			
B2A09	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	7.000	319.000																		0.000					286.000		0.000	33.000																																			
B2A09	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	7.000	188.000																		0.000					162.000		0.000	26.000																																			
B2A09	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	5.000	309.000																		0.000					290.000		0.000	19.000																																			
B2A09	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	4.750	280.750	6.750																																																												
B2A09	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	129.000	108.300																		0.000					101.000		0.000	7.300																																			
B2A09	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	124.000	110.000																		0.000					87.000		0.000	23.000																																			
B2A09	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	155.000	116.200																		0.200					104.000		0.000	12.000																																			
B2A09	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	139.000	111.700																		0.000					108.000		0.000	3.700																																			
B2A09	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	136.750	111.550	0.025																																																												
B2A10	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	9.200	28.000	389.840		27.000	3.500	261.000		0.000				15.400		6.300		0.000	2.300				0.010		8.000	2.300	63.000		0.000	0.030	0.000		1.000																																
B2A10	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.000	34.000	473.000		52.000	6.000	254.000		0.000				0.000		6.000		70.000	8.000				2.000		2.000	5.000	64.000		0.000	4.000	0.000		0.000																																
B2A10	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.000	3.000	174.130		19.000	1.700	45.000		0.000				2.000		2.000		101.000	0.000				0.000		0.000	0.000	3.000		0.000	0.030	0.000		0.400																																
B2A10	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.000	10.000	592.600		29.000	4.000	314.000		0.000				0.000		0.900		94.000	2.000				1.000		3.000	0.500	144.000		0.000	0.200	0.000		0.000																																
B2A10	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.800	18.750	407.392	19.255																																																												
B2A10	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.200	76.000	365.700		9.000	0.000	277.000		0.000				1.600		0.000		43.000	0.000				0.000		11.000	0.100	16.000		0.000	0.000	0.000		8.000																																
B2A10	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.500	117.000	207.000		1.300	0.000	124.000		0.000				0.000		0.500		51.200	1.100				0.200		1.600	2.000	24.700		0.000	0.400	0.000		0.000																																
B2A10	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.000	80.000	224.500		13.500	0.000	143.000		0.000				0.000		0.000		20.500	0.000				2.600		0.000	0.000	42.000		0.000	1.400	0.000		1.500																																
B2A10	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.000	251.000	203.600		0.000	0.000	52.000		0.000				13.000		23.800		2.000	0.000				0.000		4.000	1.300	107.000		0.000	0.300	0.000		0.200																																
B2A10	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.675	131.000	250.200	0.000																																																												
B2A12	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	40.000	673.000																															0.000								10.000	5.000	0.000	49.000	606.000			3.000		0.000													
B2A12	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	19.000	408.000																															0.000								26.000	0.000	0.000	15.000	365.000			2.000		0.000													
B2A12	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	5.000	291.000																															0.000								4.000	4.000	0.000	0.000	275.000			8.000		0.000													
B2A12	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	18.000	632.000																															0.000								5.000	0.000	0.000	166.000	461.000			0.000		0.000													
B2A12	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	20.500	501.000	13.250																																																												
B2A12	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.100	13.500	142.700																															0.000								0.800	0.800	0.000	58.500	82.600			0.000		0.000													
B2A12	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	21.300	100.200																															0.000								2.300	0.000	0.000	29.400	63.000			5.500		0.000													
B2A12	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	7.900	64.400																															0.000								1.800	0.900	0.000	30.600	31.100			0.000		0.000													
B2A12	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	29.500	163.500																															0.000								2.000	0.200	0.000	76.500	84.300			0.500		0.000													
B2A12	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.025	18.050	117.700	11.325																																																												
B2A13	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	22.000	177.000																							177.000																																						
B2A13	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	22.000	291.000																							291.000																																						
B2A13	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	11.000	17.000	94.000																							94.000																																						
B2A13	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	6.000	101.000																							101.000																																						
B2A13	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.750	16.750	165.750	2.000																																																												
B2A13	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	93.000	69.000																							69.000																																						
B2A13	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	83.000	103.500																							103.500																																						
B2A13	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	210.000	95.700																							95.700																																						
B2A13	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	93.000	136.500																							136.500																																						
