/* DATA DESCRIPTION:
Citation:	De Luca, Enrica; Weigelt, Alexandra; Schmid, Bernhard; Fischer, Markus (2016): Aboveground community and species-specific plant biomass from the Jena Experiment (Main Experiment, year 2010). PANGAEA, https://doi.org/10.1594/PANGAEA.866305, 
B3A14	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.90	0.00	213.00	0.10	21.00	0.00	0	25.50	0.00	0.00	0.00	0.00	0.00	0.00	8.00	1.75	0.00	0.12	0.12	0.00	6.00	27.00	0.00	0.00	0.00	0.00	2.10	0.00	0.02	0.00	0.00	0	0.00	0.00	5.00	26.00	0.00	2.52	0.10	0.02	14.51	1.76	0.00	3.50	0.00	0.60	0.00	0.00	26.00	17.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.08	0.00	12.00	0.00	8.00	0.00	414.69
B3A14	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	20.00	0.00	49.00	0.00	0.00	0.00	0	10.00	0.00	0.00	1.06	0.00	0.00	0.00	0.69	0.00	0.00	0.00	0.63	0.35	12.00	170.00	0.00	0.00	0.00	0.00	2.92	0.09	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	2.42	0.00	0.00	1.33	3.52	0.00	0.00	5.02	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	7.79	18.00	0.00	287.03
B3A14	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	16.00	0.00	59.00	0.00	0.00	0.00	0	28.00	0.00	0.50	0.00	0.00	0.00	0.02	0.44	0.00	0.00	0.00	0.00	0.00	0.00	38.00	0.00	0.00	0.00	0.00	0.70	5.00	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	168.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.91	4.21	29.00	0.00	316.57
B3A14	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	18.00	0.00	54.00	0.00	0.00	0.00	0	19.00	0.00	0.25	0.53	0.00	0.00	0.01	0.56	0.00	0.00	0.00	0.32	0.18	6.00	104.00	0.00	0.00	0.00	0.00	1.81	2.54	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	88.00	0.00	0.00	1.21	0.00	0.00	0.66	1.76	0.00	0.00	2.51	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.46	6.00	23.50	0.00	301.80
B3A16	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																	0.00		4.97		18.00		73.00		0.00	4.94	81.00	25.00																					23.00		0.00		0.00	0.00		0.0	0.00		0.00	1.04	0.00	0.00	162.00	230.95
B3A16	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																	0.00		0.00		3.41		0.00		0.00	56.00	253.00	1.33																					1.16		0.00		0.00	0.00		0.0	0.00		0.00	8.63	0.00	0.00	1.28	323.53
B3A16	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																	0.00		2.48		10.70		36.50		0.00	30.47	167.00	13.16																					12.08		0.00		0.00	0.00		0.0	0.00		0.00	4.84	0.00	0.00	162.00	277.24
B3A16	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																	0.00		0.00		0.00		11.00		4.39	1.69	178.00	1.00																					1.34		0.00		0.00	0.00		0.0	0.00		0.00	0.00	0.97	5.90	12.00	197.42
B3A16	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																	0.00		0.04		0.00		15.00		0.00	174.00	4.00	0.01																					4.00		0.00		0.00	0.00		0.0	0.00		0.00	0.00	0.00	9.20	51.00	197.05
B3A16	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																	0.00		0.02		0.00		13.00		2.19	87.84	91.00	0.50																					2.67		0.00		0.00	0.00		0.0	0.00		0.00	0.00	0.48	7.55	31.50	197.24
B3A17	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																												0.04																																	0.00	0.44	148.00	0.04
B3A17	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																												0.09																																	0.00	0.00	79.00	0.09
B3A17	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																												0.06																																	0.00	0.22	113.50	0.06
B3A17	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																												0.00																																	0.00	0.00	33.00	0.00
B3A17	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																												16.00																																	0.00	0.00	128.00	16.00
B3A17	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																												8.00																																	0.00	0.00	80.50	8.00
B3A19	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																67.00											34.00																																		0.00	3.11	62.00	101.00
B3A19	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																13.06											87.00																																		0.00	0.00	27.00	100.06
B3A19	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																40.03											60.50																																		0.00	1.55	44.50	100.53
B3A19	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																13.43											109.00																																		0.00	0.00	37.00	122.43
B3A19	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																9.00											99.00																																		0.00	0.38	6.00	108.00
B3A19	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																11.21											104.00																																		0.00	0.19	21.50	115.22
B3A20	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																															0.00	0								10.00	119.00									156.00				0.00		0.0	0.00				0.00	0.69	62.00	285.00
B3A20	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																															0.00	0								15.00	151.00									27.00				0.00		0.0	0.00				0.00	0.66	76.00	193.00
B3A20	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																															0.00	0								12.50	135.00									91.50				0.00		0.0	0.00				0.00	0.68	69.00	239.00
B3A20	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																															0.00	0								45.00	285.00									82.00				0.00		0.0	0.00				4.29	1.30	10.07	412.00
B3A20	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																															0.00	0								38.00	349.00									10.00				0.00		0.0	1.65				1.97	15.00	12.00	398.65
B3A20	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																															0.00	0								41.50	317.00									46.00				0.00		0.0	0.82				3.13	8.15	11.04	405.32
B3A21	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																		0.34								0.00			0.00	0.00	25.00	0.34
B3A21	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																		4.81								27.00			0.00	0.00	48.00	31.81
B3A21	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																		2.58								13.50			0.00	0.00	36.50	16.07
B3A21	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																		43.00								116.00			0.00	0.92	61.00	159.00
B3A21	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																		1.54								86.00			0.00	4.55	72.00	87.54
B3A21	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																		22.27								101.00			0.00	2.73	66.50	123.27
B3A22	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.00			5.00					0.15			0.00				3.40	0.00								0.00		3.00								232.00		76.00	7.00							6.00							0.00		0.00	0.0				0.96	0.00	0.00	41.00	333.51
B3A22	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.00			0.00					0.34			0.00				2.45	0.19								3.00		9.60								16.00		123.00	60.00							0.76							0.61		0.00	0.0				0.00	0.00	1.66	17.00	215.95
B3A22	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.00			2.50					0.24			0.00				2.92	0.10								1.50		6.30								124.00		99.50	33.50							3.38							0.30		0.00	0.0				0.48	0.00	0.83	29.00	274.73
B3A22	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.00			0.71					0.87			0.00				0.00	0.00								0.00		6.00								37.00		126.00	9.00							0.33							0.14		0.00	0.0				0.00	1.45	17.00	5.00	180.05
B3A22	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.00			0.00					0.00			0.00				0.00	0.00								0.00		1.34								12.00		11.00	163.00							4.92							0.56		0.00	0.0				0.00	0.00	24.00	0.16	192.82
B3A22	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.00			0.36					0.44			0.00				0.00	0.00								0.00		3.67								24.50		68.50	86.00							2.62							0.35		0.00	0.0				0.00	0.72	20.50	2.58	186.44
B3A23	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0						0.00																				308.00																0.00														72.0					0.00	9.65	82.00	380.00
B3A23	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0						0.00																				276.00																0.00														121.0					0.00	2.25	100.00	397.00
B3A23	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0						0.00																				292.00																0.00														96.5					0.00	5.95	91.00	388.50
B3A23	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0						0.00																				152.00																0.00														57.0					3.16	7.00	20.00	209.00
B3A23	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0						0.00																				152.00																0.00														77.0					0.00	10.35	14.00	229.00
B3A23	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0						0.00																				152.00																0.00														67.0					1.58	8.68	17.00	219.00
B3A24	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.00	218.00	0.00		0.00			0.00						32.00		0.00		0.06						0.00	0.00	134.00																							0.00		0.00						0.00	0.00	0.00	0.00	5.10	24.00	384.06
B3A24	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.00	191.00	0.00		0.81			0.00						45.00		4.52		0.03						0.00	0.00	98.00																							0.00		0.00						0.00	0.00	0.00	0.00	15.00	0.00	339.36
B3A24	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.00	204.50	0.00		0.40			0.00						38.50		2.26		0.04						0.00	0.00	116.00																							0.00		0.00						0.00	0.00	0.00	0.00	10.05	12.00	361.71
B3A24	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.00	190.00	0.00		0.00			0.00						0.00		0.00		0.00						0.00	0.00	81.00																							0.00		0.00						0.00	0.00	0.00	0.00	12.00	1.63	271.00
B3A24	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.00	51.00	0.00		0.00			0.00						0.53		0.00		0.00						0.00	0.00	109.00																							0.00		0.00						0.00	0.00	0.00	0.00	1.17	12.00	160.53
B3A24	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0		0.00	120.50	0.00		0.00			0.00						0.26		0.00		0.00						0.00	0.00	95.00																							0.00		0.00						0.00	0.00	0.00	0.00	6.58	6.82	215.76
B4A01	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.99	0.00	125.00	0.15	0.00	0.04	0	1.88	0.00	0.00	0.00	0.00	0.00	0.00	14.00	0.00	4.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	51.00	11.00	0.00	0.00	0.00	0	0.00	0.00	0.00	46.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.63	0.00	34.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	4.75	5.69	0.00	315.69
B4A01	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.00	0.00	132.00	0.00	0.00	0.00	0	32.00	0.00	0.00	1.52	0.00	0.00	0.00	30.00	59.00	0.00	0.00	0.72	0.00	0.00	37.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	102.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.57	0.00	0.00	43.00	0.00	0.00	0.00	0.0	0.00	1.46	0.00	0.00	1.99	4.17	1.16	462.27
B4A01	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.50	0.00	128.50	0.08	0.00	0.02	0	16.94	0.00	0.00	0.76	0.00	0.00	0.00	22.00	29.50	2.00	0.00	0.36	0.00	0.00	22.50	0.00	0.00	0.00	0.00	30.00	5.50	0.00	0.00	0.00	0	0.00	0.00	0.00	74.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	0.00	0.00	0.78	0.32	0.00	38.50	0.00	0.00	0.00	0.0	0.00	0.73	0.00	0.00	3.37	4.93	0.58	388.98
B4A01	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.68	0.00	30.00	0.00	2.98	0.00	0	16.00	0.00	0.06	0.00	0.00	0.00	0.00	0.22	0.02	1.10	0.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	15.00	0.00	17.00	36.00	0.00	0.00	0.00	0.00	0.00	0.00	1.13	0.00	0.00	2.56	0.00	0.00	5.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	1.76	11.00	0.00	153.75
B4A01	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.00	0.00	31.00	0.00	0.00	0.00	0	13.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	1.80	0.00	1.13	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	4.77	0.00	0.00	60.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	2.37	6.90	0.00	157.88
B4A01	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.84	0.00	30.50	0.00	1.49	0.00	0	14.50	0.00	0.03	0.00	0.00	0.00	0.00	0.14	0.01	0.55	0.00	0.00	0.00	0.00	21.50	0.00	0.00	0.00	0.00	9.50	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	8.40	0.00	9.06	18.07	0.00	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	3.66	0.00	0.00	32.50	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	2.06	8.95	0.00	155.81
B4A02	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0			0.94				0					0.00	0.00	25.00					0.00		0.00		30.00			0.00	0.00			0.00								7.15		0.00	39.00		0.00		0.00																0.00	0.00	131.00	102.09
B4A02	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0			129.00				0					1.11	0.00	2.00					0.00		0.20		10.00			0.00	2.27			0.00								1.89		0.00	78.00		0.00		3.00																1.96	2.91	22.00	227.47
B4A02	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0			64.97				0					0.56	0.00	13.50					0.00		0.10		20.00			0.00	1.14			0.00								4.52		0.00	58.50		0.00		1.50																0.98	1.46	76.50	164.78
B4A02	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0			40.00				0					0.04	0.00	0.85					1.07		0.00		20.00			0.00	0.00			0.00								6.00		0.00	45.00		0.00		1.47																3.87	12.00	60.00	114.43
B4A02	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0			26.00				0					0.00	1.13	0.01					0.13		0.75		77.00			0.00	0.00			0.00								24.00		0.00	14.00		1.21		0.00																0.00	3.30	6.00	144.23
B4A02	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0			33.00				0					0.02	0.56	0.43					0.60		0.38		48.50			0.00	0.00			0.00								15.00		0.00	29.50		0.60		0.74																1.94	7.65	33.00	129.33
B4A03	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																													-9999.00	-9999.00	-9999.00	0.00
B4A03	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																													-9999.00	-9999.00	-9999.00	0.00
B4A03	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																													-9999.00	-9999.00	-9999.00	-9999.00
B4A03	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																													-9999.00	-9999.00	-9999.00	0.00
B4A03	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																													-9999.00	-9999.00	-9999.00	0.00
B4A03	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																																																													-9999.00	-9999.00	-9999.00	-9999.00
B4A04	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0			59.00																			8.00								0.00																								80.00							0.00	2.19	97.00	147.00
B4A04	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0			128.00																			17.00								0.00																								0.00							2.07	0.00	55.00	145.00
B4A04	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0			93.50																			12.50								0.00																								40.00							1.03	1.09	76.00	146.00
B4A04	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0			132.00																			39.00								0.00																								0.00							0.00	3.54	2.55	171.00
B4A04	0	1	0.5	2010-08-23	2010-08-27	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0			110.00																			32.00								0.01																								0.00							0.00	6.00	4.37	142.01
B4A04	0	1	0.5	2010-08-23	2010-08-27	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0			121.00																			35.50								0.00																								0.00							0.00	4.77	3.46	156.50
B4A06	0	1	0.5	2010-05-31	2010-06-03	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																	0.00	4.00	0.00	0.23				0.00	0.00		60.00	2.74																																	0.00	7.00	-9999.00	66.97
B4A06	0	1	0.5	2010-05-31	2010-06-03	2	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																	0.00	0.07	0.37	0.01				0.00	0.00		96.00	5.00																																	0.00	0.00	3.00	101.45
B4A06	0	1	0.5	2010-05-31	2010-06-03	mean	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																	0.00	2.04	0.18	0.12				0.00	0.00		78.00	3.87																																	0.00	3.50	3.00	84.21
B4A06	0	1	0.5	2010-08-23	2010-08-27	1	mown2	weededALL	AAAAA.AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0																	0.44	0.00	0.00	0.00				0.00	0.00		13.00	0.67																																	0.00	0.99	87.00	14.11
