538_Reich_et_al-2016-mre141_Nitrogen_mineralization_rate,Date,Plot,Ring,CO2 Treatment,Nitrogen Treatment,CountOfSpecies,CountOfGroup,Experiment,monospecies,Monogroup,Water Treatment ,Temp Treatment ,Depth,Sub Sample,Mass (g/m2)
1,6/23/1998,75,2,Camb,Nenrich,4,3,M,,,,,0-20,Crowns,162.9
1,6/23/1998,75,2,Camb,Nenrich,4,3,M,,,,,0-20,Fine,401.49
1,6/23/1998,77,2,Camb,Namb,1,1,M,Anemone cylindrica,Forb,,,0-20,Coarse,0
1,6/23/1998,77,2,Camb,Namb,1,1,M,Anemone cylindrica,Forb,,,0-20,Crowns,16.45
1,6/23/1998,77,2,Camb,Namb,1,1,M,Anemone cylindrica,Forb,,,0-20,Fine,14.81
1,6/23/1998,77,2,Camb,Namb,1,1,M,Anemone cylindrica,Forb,,,0-20,Fine,54.3
1,6/23/1998,77,2,Camb,Namb,1,1,M,Anemone cylindrica,Forb,,,0-20,Fine,136.57
1,6/23/1998,78,2,Camb,Namb,4,2,M,,,,,0-20,Coarse,241.88
1,6/23/1998,78,2,Camb,Namb,4,2,M,,,,,0-20,Crowns,108.6
1,6/23/1998,78,2,Camb,Namb,4,2,M,,,,,0-20,Fine,547.93
1,6/23/1998,81,2,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,0-20,Coarse,1.65
1,6/23/1998,81,2,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,0-20,Crowns,167.83
1,6/23/1998,81,2,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,0-20,Fine,8.23
1,6/23/1998,81,2,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,0-20,Fine,64.17
1,6/23/1998,81,2,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,0-20,Fine,310.99
1,6/23/1998,82,2,Camb,Namb,4,3,M,,,,,0-20,Coarse,32.91
1,6/23/1998,82,2,Camb,Namb,4,3,M,,,,,0-20,Crowns,166.19
1,6/23/1998,82,2,Camb,Namb,4,3,M,,,,,0-20,Fine,1237.37
1,6/23/1998,83,2,Camb,Namb,9,4,M,,,,,0-20,Coarse,241.88
1,6/23/1998,83,2,Camb,Namb,9,4,M,,,,,0-20,Crowns,69.11
1,6/23/1998,83,2,Camb,Namb,9,4,M,,,,,0-20,Fine,681.21
1,6/23/1998,84,2,Camb,Nenrich,9,4,M,,,,,0-20,Coarse,60.88
1,6/23/1998,84,2,Camb,Nenrich,9,4,M,,,,,0-20,Crowns,88.85
1,6/23/1998,84,2,Camb,Nenrich,9,4,M,,,,,0-20,Fine,686.15
1,6/23/1998,85,2,Camb,Nenrich,4,2,S,,,,,0-20,Coarse,1.15
1,6/23/1998,85,2,Camb,Nenrich,4,2,S,,,,,0-20,Crowns,21.39
1,6/23/1998,85,2,Camb,Nenrich,4,2,S,,,,,0-20,Fine,434.4
1,6/23/1998,86,2,Camb,Nenrich,4,3,M,,,,,0-20,Coarse,82.27
1,6/23/1998,86,2,Camb,Nenrich,4,3,M,,,,,0-20,Crowns,44.43
1,6/23/1998,86,2,Camb,Nenrich,4,3,M,,,,,0-20,Fine,710.83
1,6/23/1998,87,2,Camb,Namb,9,4,M,,,,,0-20,Coarse,255.04
1,6/23/1998,87,2,Camb,Namb,9,4,M,,,,,0-20,Crowns,97.08
1,6/23/1998,87,2,Camb,Namb,9,4,M,,,,,0-20,Fine,775
1,6/23/1998,89,2,Camb,Namb,4,1,S,,Forb,,,0-20,Coarse,75.69
1,6/23/1998,89,2,Camb,Namb,4,1,S,,Forb,,,0-20,Crowns,115.18
1,6/23/1998,89,2,Camb,Namb,4,1,S,,Forb,,,0-20,Fine,1456.21
1,6/23/1998,90,2,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Coarse,3.29
1,6/23/1998,90,2,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Crowns,207.33
1,6/23/1998,90,2,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,9.87
1,6/23/1998,90,2,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,95.44
1,6/23/1998,90,2,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,408.07
1,6/23/1998,91,2,Camb,Nenrich,4,3,M,,,,,0-20,Coarse,106.95
1,6/23/1998,91,2,Camb,Nenrich,4,3,M,,,,,0-20,Crowns,115.18
1,6/23/1998,91,2,Camb,Nenrich,4,3,M,,,,,0-20,Fine,858.92
1,6/23/1998,93,2,Camb,Namb,4,1,S,,Legume,,,0-20,Coarse,32.91
1,6/23/1998,93,2,Camb,Namb,4,1,S,,Legume,,,0-20,Crowns,0
1,6/23/1998,93,2,Camb,Namb,4,1,S,,Legume,,,0-20,Fine,177.71
1,6/23/1998,94,2,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Coarse,6.58
1,6/23/1998,94,2,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Crowns,1.65
1,6/23/1998,94,2,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Fine,8.23
1,6/23/1998,94,2,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Fine,83.92
1,6/23/1998,95,2,Camb,Nenrich,4,1,S,,Forb,,,0-20,Coarse,161.25
1,6/23/1998,95,2,Camb,Nenrich,4,1,S,,Forb,,,0-20,Crowns,54.3
1,6/23/1998,95,2,Camb,Nenrich,4,1,S,,Forb,,,0-20,Fine,505.15
1,6/23/1998,96,2,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Coarse,138.22
1,6/23/1998,96,2,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Crowns,13.16
1,6/23/1998,96,2,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,11.52
1,6/23/1998,96,2,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,108.6
1,6/23/1998,96,2,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,154.67
1,6/23/1998,97,2,Camb,Nenrich,9,4,M,,,,,0-20,Coarse,292.89
1,6/23/1998,97,2,Camb,Nenrich,9,4,M,,,,,0-20,Crowns,42.78
1,6/23/1998,97,2,Camb,Nenrich,9,4,M,,,,,0-20,Fine,714.12
1,6/23/1998,98,2,Camb,Nenrich,4,1,S,,C-3,,,0-20,Coarse,194.16
1,6/23/1998,98,2,Camb,Nenrich,4,1,S,,C-3,,,0-20,Crowns,182.64
1,6/23/1998,98,2,Camb,Nenrich,4,1,S,,C-3,,,0-20,Fine,562.74
1,6/23/1998,99,2,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Coarse,1.65
1,6/23/1998,99,2,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Crowns,54.3
1,6/23/1998,99,2,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Fine,13.16
1,6/23/1998,99,2,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Fine,46.07
1,6/23/1998,99,2,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Fine,621.98
1,6/23/1998,100,2,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Coarse,19.75
1,6/23/1998,100,2,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Crowns,0
1,6/23/1998,100,2,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,4.94
1,6/23/1998,100,2,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,55.94
1,6/23/1998,101,2,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,,,0-20,Coarse,21.39
1,6/23/1998,101,2,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,,,0-20,Crowns,87.21
1,6/23/1998,101,2,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,,,0-20,Fine,9.87
1,6/23/1998,101,2,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,,,0-20,Fine,67.46
1,6/23/1998,101,2,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,,,0-20,Fine,309.34
1,6/23/1998,102,2,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Coarse,1.65
1,6/23/1998,102,2,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Crowns,0
1,6/23/1998,102,2,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Fine,9.87
1,6/23/1998,102,2,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Fine,136.57
1,6/23/1998,103,2,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,0-20,Coarse,29.62
1,6/23/1998,103,2,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,0-20,Coarse,78.98
1,6/23/1998,103,2,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,0-20,Crowns,18.1
1,6/23/1998,103,2,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,0-20,Fine,8.23
1,6/23/1998,103,2,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,0-20,Fine,95.44
1,6/23/1998,103,2,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,0-20,Fine,781.58
1,6/23/1998,105,2,Camb,Namb,4,1,S,,C-4,,,0-20,Coarse,0
1,6/23/1998,105,2,Camb,Namb,4,1,S,,C-4,,,0-20,Crowns,92.14
1,6/23/1998,105,2,Camb,Namb,4,1,S,,C-4,,,0-20,Fine,393.26
1,6/23/1998,106,2,Camb,Namb,9,4,M,,,,,0-20,Coarse,123.41
1,6/23/1998,106,2,Camb,Namb,9,4,M,,,,,0-20,Crowns,83.92
1,6/23/1998,106,2,Camb,Namb,9,4,M,,,,,0-20,Fine,330.73
1,6/23/1998,107,2,Camb,Namb,16,4,M,,,,,0-20,Coarse,189.23
1,6/23/1998,107,2,Camb,Namb,16,4,M,,,,,0-20,Crowns,32.91
1,6/23/1998,107,2,Camb,Namb,16,4,M,,,,,0-20,Fine,653.24
1,6/23/1998,108,2,Camb,Nenrich,16,4,M,,,,,0-20,Coarse,197.45
1,6/23/1998,108,2,Camb,Nenrich,16,4,M,,,,,0-20,Crowns,243.52
1,6/23/1998,108,2,Camb,Nenrich,16,4,M,,,,,0-20,Fine,985.62
1,6/23/1998,109,2,Camb,Namb,1,1,M,Bromus inermis,C-3,,,0-20,Coarse,36.2
1,6/23/1998,109,2,Camb,Namb,1,1,M,Bromus inermis,C-3,,,0-20,Crowns,29.62
1,6/23/1998,109,2,Camb,Namb,1,1,M,Bromus inermis,C-3,,,0-20,Fine,11.52
1,6/23/1998,109,2,Camb,Namb,1,1,M,Bromus inermis,C-3,,,0-20,Fine,227.07
1,6/23/1998,109,2,Camb,Namb,1,1,M,Bromus inermis,C-3,,,0-20,Fine,733.87
1,6/23/1998,110,2,Camb,Nenrich,16,4,M,,,,,0-20,Coarse,294.53
1,6/23/1998,110,2,Camb,Nenrich,16,4,M,,,,,0-20,Crowns,54.3
1,6/23/1998,110,2,Camb,Nenrich,16,4,M,,,,,0-20,Fine,1033.34
1,6/23/1998,111,2,Camb,Namb,1,1,M,Agropyron repens,C-3,,,0-20,Coarse,88.85
1,6/23/1998,111,2,Camb,Namb,1,1,M,Agropyron repens,C-3,,,0-20,Coarse,177.71
1,6/23/1998,111,2,Camb,Namb,1,1,M,Agropyron repens,C-3,,,0-20,Crowns,47.72
1,6/23/1998,111,2,Camb,Namb,1,1,M,Agropyron repens,C-3,,,0-20,Fine,8.23
1,6/23/1998,111,2,Camb,Namb,1,1,M,Agropyron repens,C-3,,,0-20,Fine,116.83
1,6/23/1998,111,2,Camb,Namb,1,1,M,Agropyron repens,C-3,,,0-20,Fine,564.39
1,6/23/1998,112,2,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,0-20,Coarse,70.75
1,6/23/1998,112,2,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,0-20,Coarse,92.14
1,6/23/1998,112,2,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,0-20,Crowns,24.68
1,6/23/1998,112,2,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,0-20,Fine,11.52
1,6/23/1998,112,2,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,0-20,Fine,65.82
1,6/23/1998,112,2,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,0-20,Fine,269.85
1,6/23/1998,113,2,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,0-20,Coarse,24.68
1,6/23/1998,113,2,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,0-20,Coarse,70.75
1,6/23/1998,113,2,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,0-20,Crowns,88.85
1,6/23/1998,113,2,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,0-20,Fine,14.81
1,6/23/1998,113,2,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,0-20,Fine,133.28
1,6/23/1998,113,2,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,0-20,Fine,742.09
1,6/23/1998,114,2,Camb,Nenrich,4,3,M,,,,,0-20,Coarse,129.99
1,6/23/1998,114,2,Camb,Nenrich,4,3,M,,,,,0-20,Crowns,108.6
1,6/23/1998,114,2,Camb,Nenrich,4,3,M,,,,,0-20,Fine,883.6
1,6/23/1998,115,2,Camb,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Coarse,19.75
1,6/23/1998,115,2,Camb,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Crowns,125.05
1,6/23/1998,115,2,Camb,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Fine,9.87
1,6/23/1998,115,2,Camb,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Fine,92.14
1,6/23/1998,115,2,Camb,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Fine,839.17
1,6/23/1998,116,2,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,0-20,Coarse,46.07
1,6/23/1998,116,2,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,0-20,Coarse,62.53
1,6/23/1998,116,2,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,0-20,Crowns,0
1,6/23/1998,116,2,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,0-20,Fine,8.23
1,6/23/1998,116,2,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,0-20,Fine,129.99
1,6/23/1998,116,2,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,0-20,Fine,146.44
1,6/23/1998,117,2,Camb,Nenrich,9,3,M,,,,,0-20,Coarse,417.94
1,6/23/1998,117,2,Camb,Nenrich,9,3,M,,,,,0-20,Crowns,93.79
1,6/23/1998,117,2,Camb,Nenrich,9,3,M,,,,,0-20,Fine,934.61
1,6/23/1998,118,2,Camb,Nenrich,16,4,M,,,,,0-20,Coarse,256.69
1,6/23/1998,118,2,Camb,Nenrich,16,4,M,,,,,0-20,Crowns,64.17
1,6/23/1998,118,2,Camb,Nenrich,16,4,M,,,,,0-20,Fine,1447.99
1,6/23/1998,119,2,Camb,Namb,9,4,M,,,,,0-20,Coarse,42.78
1,6/23/1998,119,2,Camb,Namb,9,4,M,,,,,0-20,Crowns,120.12
1,6/23/1998,119,2,Camb,Namb,9,4,M,,,,,0-20,Fine,883.6
1,6/23/1998,120,2,Camb,Namb,4,3,M,,,,,0-20,Coarse,154.67
1,6/23/1998,120,2,Camb,Namb,4,3,M,,,,,0-20,Crowns,27.97
1,6/23/1998,120,2,Camb,Namb,4,3,M,,,,,0-20,Fine,664.76
1,6/23/1998,121,2,Camb,Namb,4,2,M,,,,,0-20,Coarse,136.57
1,6/23/1998,121,2,Camb,Namb,4,2,M,,,,,0-20,Crowns,16.45
1,6/23/1998,121,2,Camb,Namb,4,2,M,,,,,0-20,Fine,679.57
1,6/23/1998,122,2,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Coarse,0
1,6/23/1998,122,2,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Crowns,60.88
1,6/23/1998,122,2,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Fine,6.58
1,6/23/1998,122,2,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Fine,87.21
1,6/23/1998,122,2,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Fine,696.02
1,6/23/1998,319,6,Camb,Nenrich,4,3,M,,,,,0-20,Coarse,0
1,6/23/1998,319,6,Camb,Nenrich,4,3,M,,,,,0-20,Crowns,126.7
1,6/23/1998,319,6,Camb,Nenrich,4,3,M,,,,,0-20,Fine,954.35
1,6/23/1998,367,2,Camb,Namb,0,1,M,,,,,0-20,Coarse,3.29
1,6/23/1998,367,2,Camb,Namb,0,1,M,,,,,0-20,Crowns,0
1,6/23/1998,367,2,Camb,Namb,0,1,M,,,,,0-20,Fine,235.3
1,6/24/1998,41,1,Cenrich,Nenrich,4,1,S,,C-3,,,0-20,Coarse,138.22
1,6/24/1998,41,1,Cenrich,Nenrich,4,1,S,,C-3,,,0-20,Crowns,210.62
1,6/24/1998,41,1,Cenrich,Nenrich,4,1,S,,C-3,,,0-20,Fine,1023.46
1,6/24/1998,62,2,Camb,Namb,4,4,S,,,,,0-20,Coarse,4.94
1,6/24/1998,62,2,Camb,Namb,4,4,S,,,,,0-20,Crowns,70.75
1,6/24/1998,62,2,Camb,Namb,4,4,S,,,,,0-20,Fine,951.06
1,6/24/1998,69,2,Camb,Namb,16,4,M,,,,,0-20,Coarse,75.69
1,6/24/1998,69,2,Camb,Namb,16,4,M,,,,,0-20,Crowns,174.42
1,6/24/1998,69,2,Camb,Namb,16,4,M,,,,,0-20,Fine,686.15
1,6/24/1998,74,2,Camb,Nenrich,4,1,S,,Legume,,,0-20,Coarse,34.55
1,6/24/1998,74,2,Camb,Nenrich,4,1,S,,Legume,,,0-20,Crowns,3.29
1,6/24/1998,74,2,Camb,Nenrich,4,1,S,,Legume,,,0-20,Fine,317.57
1,6/24/1998,79,2,Camb,Nenrich,4,3,M,,,,,0-20,Coarse,368.58
1,6/24/1998,79,2,Camb,Nenrich,4,3,M,,,,,0-20,Crowns,55.94
1,6/24/1998,79,2,Camb,Nenrich,4,3,M,,,,,0-20,Fine,1164.97
1,6/24/1998,80,2,Camb,Namb,4,1,S,,C-3,,,0-20,Coarse,287.95
1,6/24/1998,80,2,Camb,Namb,4,1,S,,C-3,,,0-20,Crowns,21.39
1,6/24/1998,80,2,Camb,Namb,4,1,S,,C-3,,,0-20,Fine,1197.88
1,6/24/1998,88,2,Camb,Nenrich,4,4,S,,,,,0-20,Coarse,134.93
1,6/24/1998,88,2,Camb,Nenrich,4,4,S,,,,,0-20,Crowns,13.16
1,6/24/1998,88,2,Camb,Nenrich,4,4,S,,,,,0-20,Fine,1382.17
1,6/24/1998,92,2,Camb,Namb,9,4,M,,,,,0-20,Coarse,156.32
1,6/24/1998,92,2,Camb,Namb,9,4,M,,,,,0-20,Crowns,11.52
1,6/24/1998,92,2,Camb,Namb,9,4,M,,,,,0-20,Fine,781.58
1,6/24/1998,104,2,Camb,Namb,16,4,M,,,,,0-20,Coarse,171.13
1,6/24/1998,104,2,Camb,Namb,16,4,M,,,,,0-20,Crowns,37.85
1,6/24/1998,104,2,Camb,Namb,16,4,M,,,,,0-20,Fine,702.6
1,6/24/1998,123,3,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0-20,Coarse,0
1,6/24/1998,123,3,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0-20,Crowns,0
1,6/24/1998,123,3,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,13.16
1,6/24/1998,123,3,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,98.73
1,6/24/1998,123,3,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,376.81
1,6/24/1998,124,3,Cenrich,Nenrich,4,1,S,,C-4,,,0-20,Coarse,0
1,6/24/1998,124,3,Cenrich,Nenrich,4,1,S,,C-4,,,0-20,Crowns,47.72
1,6/24/1998,124,3,Cenrich,Nenrich,4,1,S,,C-4,,,0-20,Fine,442.62
1,6/24/1998,125,3,Cenrich,Nenrich,4,2,M,,,,,0-20,Coarse,0
1,6/24/1998,125,3,Cenrich,Nenrich,4,2,M,,,,,0-20,Crowns,24.68
1,6/24/1998,125,3,Cenrich,Nenrich,4,2,M,,,,,0-20,Fine,314.28
1,6/24/1998,126,3,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Coarse,37.85
1,6/24/1998,126,3,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Crowns,18.1
1,6/24/1998,126,3,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,11.52
1,6/24/1998,126,3,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,116.83
1,6/24/1998,126,3,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,398.2
1,6/24/1998,130,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Coarse,200.74
1,6/24/1998,130,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Crowns,100.37
1,6/24/1998,130,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Fine,794.75
1,6/24/1998,131,3,Cenrich,Namb,9,4,M,,,,,0-20,Coarse,128.34
1,6/24/1998,131,3,Cenrich,Namb,9,4,M,,,,,0-20,Crowns,41.14
1,6/24/1998,131,3,Cenrich,Namb,9,4,M,,,,,0-20,Fine,1021.82
1,6/24/1998,132,3,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,0-20,Coarse,0
1,6/24/1998,132,3,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,0-20,Crowns,16.45
1,6/24/1998,132,3,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,0-20,Fine,6.58
1,6/24/1998,132,3,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,0-20,Fine,172.77
1,6/24/1998,132,3,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,0-20,Fine,332.38
1,6/24/1998,133,3,Cenrich,Namb,9,4,M,,,,,0-20,Coarse,47.72
1,6/24/1998,133,3,Cenrich,Namb,9,4,M,,,,,0-20,Crowns,102.02
1,6/24/1998,133,3,Cenrich,Namb,9,4,M,,,,,0-20,Fine,672.98
1,6/24/1998,134,3,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Coarse,4.94
1,6/24/1998,134,3,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Crowns,144.8
1,6/24/1998,134,3,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Fine,18.1
1,6/24/1998,134,3,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Fine,184.29
1,6/24/1998,134,3,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Fine,1138.64
1,6/24/1998,135,3,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Coarse,55.94
1,6/24/1998,135,3,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Crowns,8.72
1,6/24/1998,135,3,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,11.52
1,6/24/1998,135,3,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,57.59
1,6/24/1998,135,3,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,312.63
1,6/24/1998,137,3,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,,,0-20,Coarse,23.04
1,6/24/1998,137,3,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,,,0-20,Crowns,0
1,6/24/1998,137,3,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,,,0-20,Fine,9.87
1,6/24/1998,137,3,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,,,0-20,Fine,60.88
1,6/24/1998,137,3,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,,,0-20,Fine,133.28
1,6/24/1998,138,3,Cenrich,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Coarse,27.97
1,6/24/1998,138,3,Cenrich,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Coarse,31.26
1,6/24/1998,138,3,Cenrich,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Crowns,133.28
1,6/24/1998,138,3,Cenrich,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Fine,9.87
1,6/24/1998,138,3,Cenrich,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Fine,167.83
1,6/24/1998,138,3,Cenrich,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Fine,1367.36
1,6/24/1998,139,3,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Coarse,0
1,6/24/1998,139,3,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Crowns,0
1,6/24/1998,139,3,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Fine,11.52
1,6/24/1998,139,3,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Fine,88.85
1,6/24/1998,139,3,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Fine,154.67
1,6/24/1998,140,3,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,,,0-20,Coarse,3.29
1,6/24/1998,140,3,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,,,0-20,Crowns,110.24
1,6/24/1998,140,3,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,,,0-20,Fine,8.23
1,6/24/1998,140,3,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,,,0-20,Fine,72.4
1,6/24/1998,140,3,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,,,0-20,Fine,669.69
1,6/24/1998,141,3,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Coarse,8.23
1,6/24/1998,141,3,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Coarse,261.62
1,6/24/1998,141,3,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Crowns,14.81
1,6/24/1998,141,3,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,9.87
1,6/24/1998,141,3,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,210.62
1,6/24/1998,141,3,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,217.2
1,6/24/1998,142,3,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,,,0-20,Coarse,0
1,6/24/1998,142,3,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,,,0-20,Crowns,11.52
1,6/24/1998,142,3,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,,,0-20,Fine,16.45
1,6/24/1998,142,3,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,,,0-20,Fine,41.14
1,6/24/1998,142,3,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,,,0-20,Fine,222.13
1,6/24/1998,143,3,Cenrich,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Coarse,0
1,6/24/1998,143,3,Cenrich,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Crowns,60.88
1,6/24/1998,143,3,Cenrich,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Fine,6.58
