Year,Sampling #,plot,Ring,CO2 Treatment,Nitrogen Treatment,CountOfSpecies,CountOfGroup,Experiment,monospecies,Monogroup,Water Treatment,Temp Treatment,Nitrification (mg/kg-1/m-1),Ammonification (mg kg-1 ~m-1),Net N mineralization (mg kg-1 ~m-1),Incubation length (days),Nitrification (mg kg-1 d-1),Ammonification (mg kg-1 d-1),Net N mineralization (mg kg-1 d-1),Notes
1998,1,191,4,Camb,Namb,4,2,S,,,,,0.4152,3.033,3.4482,38,0.010926316,0.079815789,0.090742105,
1998,1,192,4,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,-0.338,-0.886,-1.224,38,-0.008894737,-0.023315789,-0.032210526,
1998,1,193,4,Camb,Nenrich,4,3,M,,,,,0.0107,-0.2615,-0.2508,38,0.000281579,-0.006881579,-0.0066,
1998,1,194,4,Camb,Nenrich,9,4,M,,,H2Oamb,,5.5417,1.7702,7.3119,38,0.145834211,0.046584211,0.192418421,
1998,1,195,4,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,1.8205,-0.6161,1.2044,38,0.047907895,-0.016213158,0.031694737,
1998,1,196,4,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,17.3108,2.319,19.6298,38,0.455547368,0.061026316,0.516573684,
1998,1,197,4,Camb,Nenrich,4,2,M,,,,,2.6172,1.2236,3.8408,38,0.068873684,0.0322,0.101073684,
1998,1,198,4,Camb,Namb,4,3,M,,,,,8.2485,0.0978,8.3463,38,0.217065789,0.002573684,0.219639474,
1998,1,199,4,Camb,Namb,1,1,M,Solidago rigida,Forb,,,0.7099,-1.4512,-0.7413,38,0.018681579,-0.038189474,-0.019507895,
1998,1,200,4,Camb,Namb,4,1,S,,Forb,,,0.0096,-0.7529,-0.7433,38,0.000252632,-0.019813158,-0.019560526,
1998,1,201,4,Camb,Namb,16,4,M,,,,,0.0102,0.1418,0.152,38,0.000268421,0.003731579,0.004,
1998,1,202,4,Camb,Namb,1,1,M,Bromus inermis,C-3,,,3.1205,2.2247,5.3452,38,0.082118421,0.058544737,0.140663158,
1998,1,203,4,Camb,Nenrich,4,4,S,,,,,0.0885,2.4229,2.5114,38,0.002328947,0.063760526,0.066089474,
1998,1,204,4,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,7.2823,-0.6127,6.6696,38,0.191639474,-0.016123684,0.175515789,
1998,1,205,4,Camb,Nenrich,16,4,M,,,,,0.4127,-0.2182,0.1945,38,0.010860526,-0.005742105,0.005118421,
1998,1,206,4,Camb,Nenrich,4,2,M,,,,,4.3189,-0.3116,4.0073,38,0.113655263,-0.0082,0.105455263,
1998,1,207,4,Camb,Nenrich,4,1,S,,C-4,,,11.2376,1.0843,12.3219,38,0.295726316,0.028534211,0.324260526,
1998,1,208,4,Camb,Nenrich,1,1,M,Petalostemum villosum,Legume,,,9.4692,1.791,11.2602,38,0.249189474,0.047131579,0.296321053,
1998,1,209,4,Camb,Namb,1,1,M,Amorpha canescens,Legume,,,13.4778,0.7126,14.1904,38,0.354678947,0.018752632,0.373431579,
1998,1,210,4,Camb,Nenrich,1,1,M,Achillea millefolium,Forb,,,0.0512,0.2964,0.3476,38,0.001347368,0.0078,0.009147368,
1998,1,211,4,Camb,Namb,4,2,M,,,,,0.0948,0.1959,0.2907,38,0.002494737,0.005155263,0.00765,
1998,1,212,4,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,,,7.1142,-0.2602,6.854,38,0.187215789,-0.006847368,0.180368421,
1998,1,213,4,Camb,Nenrich,16,4,M,,,,,0.3127,0.079,0.3917,38,0.008228947,0.002078947,0.010307895,
1998,1,214,4,Camb,Nenrich,4,1,S,,Forb,,,0.0602,0.2168,0.277,38,0.001584211,0.005705263,0.007289474,
1998,1,228,4,Camb,Namb,1,1,M,Poa pratensis,C-3,,,0.7216,0.0719,0.7935,38,0.018989474,0.001892105,0.020881579,
1998,1,229,4,Camb,Namb,1,1,M,Anemone cylindrica,Forb,,,12.3524,-0.0363,12.3161,38,0.325063158,-0.000955263,0.324107895,
1998,1,230,4,Camb,Namb,9,4,M,,,H2Oneg,HTamb,0.2115,0.3656,0.5771,38,0.005565789,0.009621053,0.015186842,
1998,1,231,4,Camb,Namb,1,1,M,Schizachyrium scoparium,C-4,,,6.6966,0.0392,6.7358,38,0.176226316,0.001031579,0.177257895,
1998,1,232,4,Camb,Nenrich,9,4,M,,,H2Oamb,HTamb,0.3284,0.4928,0.8212,38,0.008642105,0.012968421,0.021610526,
1998,1,233,4,Camb,Namb,9,4,M,,,H2Oamb,HTamb,0.0232,-0.0928,-0.0696,38,0.000610526,-0.002442105,-0.001831579,
1998,1,234,4,Camb,Nenrich,16,4,M,,,,,-0.0987,-0.8083,-0.907,38,-0.002597368,-0.021271053,-0.023868421,
1998,1,235,4,Camb,Namb,1,1,M,Agropyron repens,C-3,,,0.1966,0.6058,0.8024,38,0.005173684,0.015942105,0.021115789,
1998,1,236,4,Camb,Nenrich,16,4,M,,,,,1.3894,2.0078,3.3972,38,0.036563158,0.052836842,0.0894,
1998,1,237,4,Camb,Nenrich,1,1,M,Anemone cylindrica,Forb,,,7.5928,1.091,8.6838,38,0.199810526,0.028710526,0.228521053,
1998,1,238,4,Camb,Nenrich,4,4,M,,,,,0.2225,0.9558,1.1783,38,0.005855263,0.025152632,0.031007895,
1998,1,239,4,Camb,Namb,4,3,M,,,,,0.2397,0.0043,0.244,38,0.006307895,0.000113158,0.006421053,
1998,1,240,4,Camb,Nenrich,4,1,S,,Legume,,,12.7293,-1.5054,11.2239,38,0.334981579,-0.039615789,0.295365789,
1998,1,241,4,Camb,Nenrich,1,1,M,Lespedeza capitata,Legume,,,6.6851,-0.7319,5.9532,38,0.175923684,-0.019260526,0.156663158,
1998,1,242,4,Camb,Namb,4,1,S,,Legume,,,13.9054,-0.2088,13.6966,38,0.365931579,-0.005494737,0.360436842,
1998,1,243,4,Camb,Namb,9,3,M,,,H2Oneg,HTelv,0.0897,0.4561,0.5458,38,0.002360526,0.012002632,0.014363158,
1998,1,244,4,Camb,Namb,4,1,S,,C-3,,,2.6935,1.7688,4.4623,38,0.070881579,0.046547368,0.117428947,
1998,1,245,5,Cenrich,Nenrich,9,4,M,,,H2Oneg,HTamb,3.8479,0.14,3.9879,38,0.101260526,0.003684211,0.104944737,
1998,1,246,5,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,,,7.5118,0.272,7.7838,38,0.197678947,0.007157895,0.204836842,
1998,1,247,5,Cenrich,Nenrich,4,1,S,,C-4,,,2.4844,2.2021,4.6865,38,0.065378947,0.05795,0.123328947,
1998,1,248,5,Cenrich,Namb,1,1,M,Asclepias tuberosa,Forb,,,15.3292,-0.4445,14.8847,38,0.4034,-0.011697368,0.391702632,
1998,1,249,5,Cenrich,Nenrich,4,2,M,,,,,0.0698,-0.0592,0.0106,38,0.001836842,-0.001557895,0.000278947,
1998,1,250,5,Cenrich,Namb,16,4,M,,,,,0.0806,1.9294,2.01,38,0.002121053,0.050773684,0.052894737,
1998,1,251,5,Cenrich,Nenrich,1,1,M,Andropogon gerardi,C-4,,,2.9896,1.0271,4.0167,38,0.078673684,0.027028947,0.105702632,
1998,1,252,5,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,,,0.7373,2.5228,3.2601,38,0.019402632,0.066389474,0.085792105,
1998,1,253,5,Cenrich,Nenrich,16,4,M,,,,,0.0776,2.8024,2.88,38,0.002042105,0.073747368,0.075789474,
1998,1,254,5,Cenrich,Namb,1,1,M,Schizachyrium scoparium,C-4,,,6.3574,0.906,7.2634,38,0.1673,0.023842105,0.191142105,
1998,1,255,5,Cenrich,Namb,4,3,M,,,,,0.1485,-0.0748,0.0737,38,0.003907895,-0.001968421,0.001939474,
1998,1,256,5,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,,,0.2548,0.4279,0.6827,38,0.006705263,0.011260526,0.017965789,
1998,1,257,5,Cenrich,Namb,1,1,M,Achillea millefolium,Forb,,,0.065,0.779,0.844,38,0.001710526,0.0205,0.022210526,
1998,1,258,5,Cenrich,Nenrich,4,4,M,,,,,1.0508,0.5672,1.618,38,0.027652632,0.014926316,0.042578947,
1998,1,259,5,Cenrich,Nenrich,4,3,M,,,,,14.3836,2.6715,17.0551,38,0.378515789,0.070302632,0.448818421,
1998,1,260,5,Cenrich,Nenrich,1,1,M,Koeleria cristata,C-3,,,13.4925,1.7787,15.2712,38,0.355065789,0.046807895,0.401873684,
1998,1,261,5,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,,,1.3362,1.0419,2.3781,38,0.035163158,0.027418421,0.062581579,
1998,1,262,5,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,,,5.687,1.9266,7.6136,38,0.149657895,0.0507,0.200357895,
1998,1,263,5,Cenrich,Namb,1,1,M,Bouteloua gracilis,C-4,,,9.3158,-0.9251,8.3907,38,0.245152632,-0.024344737,0.220807895,
1998,1,264,5,Cenrich,Namb,9,4,M,,,H2Oneg,HTamb,3.4507,0.8552,4.3059,38,0.090807895,0.022505263,0.113313158,
1998,1,265,5,Cenrich,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,0.1421,0.3294,0.4715,38,0.003739474,0.008668421,0.012407895,
1998,1,215,4,Camb,Nenrich,4,1,S,,C-3,,,0.0157,-0.3625,-0.3468,38,0.000413158,-0.009539474,-0.009126316,
1998,1,216,4,Camb,Namb,4,4,S,,,,,0.8115,0.4577,1.2692,38,0.021355263,0.012044737,0.0334,
1998,1,217,4,Camb,Namb,0,1,M,,,,,8.8174,0.5171,9.3345,38,0.232036842,0.013607895,0.245644737,
1998,1,218,4,Camb,Nenrich,4,4,M,,,,,2.654,0.6626,3.3166,38,0.069842105,0.017436842,0.087278947,
1998,1,219,4,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,,,0.47,0.0709,0.5409,38,0.012368421,0.001865789,0.014234211,
1998,1,220,4,Camb,Namb,4,3,M,,,,,0.0919,0.3782,0.4701,38,0.002418421,0.009952632,0.012371053,
1998,1,221,4,Camb,Namb,4,1,S,,C-4,,,2.7617,0.2045,2.9662,38,0.072676316,0.005381579,0.078057895,
1998,1,222,4,Camb,Namb,16,4,M,,,,,0.1301,0.5537,0.6838,38,0.003423684,0.014571053,0.017994737,
1998,1,223,4,Camb,Namb,1,1,M,Achillea millefolium,Forb,,,-0.0058,-0.3943,-0.4001,38,-0.000152632,-0.010376316,-0.010528947,
1998,1,224,4,Camb,Nenrich,9,4,M,,,H2Oneg,HTelv,0.2436,0.6022,0.8458,38,0.006410526,0.015847368,0.022257895,
1998,1,225,4,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,0.0156,-0.066,-0.0504,38,0.000410526,-0.001736842,-0.001326316,
1998,1,226,4,Camb,Namb,9,4,M,,,H2Oamb,HTelv,0.1892,-1.3317,-1.1425,38,0.004978947,-0.035044737,-0.030065789,
1998,1,227,4,Camb,Namb,1,1,M,Bouteloua gracilis,C-4,,,12.4858,0.0617,12.5475,38,0.328573684,0.001623684,0.330197368,
1998,1,266,5,Cenrich,Namb,1,1,M,Bromus inermis,C-3,,,0.0714,0.3075,0.3789,38,0.001878947,0.008092105,0.009971053,
1998,1,267,5,Cenrich,Nenrich,16,4,M,,,,,0.0131,0.3286,0.3417,38,0.000344737,0.008647368,0.008992105,
1998,1,268,5,Cenrich,Namb,4,1,S,,C-3,,,0.0652,0.34,0.4052,38,0.001715789,0.008947368,0.010663158,
1998,1,269,5,Cenrich,Namb,4,1,S,,Legume,,,25.8002,6.0737,31.8739,38,0.678952632,0.159834211,0.838786842,
1998,1,270,5,Cenrich,Namb,16,4,M,,,,,0,1.303,1.303,38,0,0.034289474,0.034289474,
1998,1,271,5,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,,,16.6057,0.0062,16.6119,38,0.436992105,0.000163158,0.437155263,
1998,1,272,5,Cenrich,Namb,16,4,M,,,,,-0.002,0.266,0.264,38,-5.26E-05,0.007,0.006947368,
1998,1,273,5,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,5.8557,-0.7246,5.1311,38,0.154097368,-0.019068421,0.135028947,
1998,1,274,5,Cenrich,Namb,9,3,M,,,H2Oamb,HTelv,4.7512,1.1517,5.9029,38,0.125031579,0.030307895,0.155339474,
1998,1,275,5,Cenrich,Nenrich,16,4,M,,,,,0.32,1.2108,1.5308,38,0.008421053,0.031863158,0.040284211,
1998,1,276,5,Cenrich,Nenrich,1,1,M,Achillea millefolium,Forb,,,0.0787,1.1578,1.2365,38,0.002071053,0.030468421,0.032539474,
1998,1,277,5,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,,,5.5534,0.4548,6.0082,38,0.146142105,0.011968421,0.158110526,
1998,1,278,5,Cenrich,Namb,9,4,M,,,H2Oneg,HTelv,0.1721,0.8803,1.0524,38,0.004528947,0.023165789,0.027694737,
1998,1,279,5,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,,,14.6842,0.971,15.6552,38,0.386426316,0.025552632,0.411978947,
1998,1,280,5,Cenrich,Nenrich,9,4,M,,,H2Oamb,HTelv,0.1175,0.5592,0.6767,38,0.003092105,0.014715789,0.017807895,
1998,1,281,5,Cenrich,Namb,4,4,M,,,,,0.8918,0.7748,1.6666,38,0.023468421,0.020389474,0.043857895,
1998,1,282,5,Cenrich,Nenrich,9,4,M,,,H2Oamb,HTamb,0.0331,0.0208,0.0539,38,0.000871053,0.000547368,0.001418421,
1998,1,283,5,Cenrich,Namb,16,4,M,,,,,0.0041,-0.1479,-0.1438,38,0.000107895,-0.003892105,-0.003784211,
1998,1,284,5,Cenrich,Nenrich,0,1,M,,,,,6.2462,-0.1222,6.124,38,0.164373684,-0.003215789,0.161157895,
1998,1,285,5,Cenrich,Nenrich,1,1,M,Petalostemum villosum,Legume,,,11.9833,-0.5679,11.4154,38,0.31535,-0.014944737,0.300405263,
1998,1,286,5,Cenrich,Nenrich,4,4,S,,,,,-0.0056,-0.1768,-0.1824,38,-0.000147368,-0.004652632,-0.0048,
1998,1,287,5,Cenrich,Nenrich,4,1,S,,C-3,,,0.0177,0.2184,0.2361,38,0.000465789,0.005747368,0.006213158,
1998,1,288,5,Cenrich,Namb,4,4,M,,,,,0.4514,0.1563,0.6077,38,0.011878947,0.004113158,0.015992105,
1998,1,289,5,Cenrich,Namb,0,1,M,,,,,3.7305,0.2182,3.9487,38,0.098171053,0.005742105,0.103913158,
1998,1,290,5,Cenrich,Nenrich,4,3,M,,,,,0.4197,0.4492,0.8689,38,0.011044737,0.011821053,0.022865789,
1998,1,291,5,Cenrich,Namb,4,4,S,,,,,0.3774,1.1378,1.5152,38,0.009931579,0.029942105,0.039873684,
1998,1,292,5,Cenrich,Nenrich,4,4,M,,,,,16.4649,0.0704,16.5353,38,0.433286842,0.001852632,0.435139474,
1998,1,293,5,Cenrich,Nenrich,9,4,M,,,H2Oneg,HTelv,0.0466,-0.1268,-0.0802,38,0.001226316,-0.003336842,-0.002110526,
1998,1,294,5,Cenrich,Nenrich,9,4,M,,,,,0.354,0.3036,0.6576,38,0.009315789,0.007989474,0.017305263,
1998,1,295,5,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,5.7753,-0.7289,5.0464,38,0.151981579,-0.019181579,0.1328,
1998,1,296,5,Cenrich,Nenrich,4,1,S,,Forb,,,0.4572,1.4643,1.9215,38,0.012031579,0.038534211,0.050565789,
1998,1,297,5,Cenrich,Namb,4,2,M,,,,,0.0469,0.6242,0.6711,38,0.001234211,0.016426316,0.017660526,
1998,1,298,5,Cenrich,Nenrich,4,1,S,,Legume,,,12.4435,0.9714,13.4149,38,0.327460526,0.025563158,0.353023684,
1998,1,299,5,Cenrich,Namb,9,4,M,,,H2Oamb,HTamb,0.0975,0.4929,0.5904,38,0.002565789,0.012971053,0.015536842,
1998,1,300,5,Cenrich,Namb,9,4,M,,,,,0.0348,0.0973,0.1321,38,0.000915789,0.002560526,0.003476316,
1998,1,301,5,Cenrich,Nenrich,16,4,M,,,,,0.1804,0.3496,0.53,38,0.004747368,0.0092,0.013947368,
1998,1,302,5,Cenrich,Namb,4,1,S,,Forb,,,0.0444,0.5664,0.6108,38,0.001168421,0.014905263,0.016073684,
1998,1,303,5,Cenrich,Namb,4,1,S,,C-4,,,4.9684,-1.0647,3.9037,38,0.130747368,-0.028018421,0.102728947,
1998,1,304,5,Cenrich,Namb,1,1,M,Lespedeza capitata,Legume,,,4.9237,1.0284,5.9521,38,0.129571053,0.027063158,0.156634211,
1998,1,305,5,Cenrich,Namb,4,2,M,,,,,7.665,1.3897,9.0547,38,0.201710526,0.036571053,0.238281579,
1998,1,306,6,Camb,Namb,16,4,M,,,,,0.5099,1.5767,2.0866,38,0.013418421,0.041492105,0.054910526,
1998,1,307,6,Camb,Nenrich,16,4,M,,,,,1.0459,1.6107,2.6566,38,0.027523684,0.042386842,0.069910526,
1998,1,308,6,Camb,Namb,9,4,M,,,H2Oneg,HTelv,1.1895,1.3896,2.5791,38,0.031302632,0.036568421,0.067871053,
1998,1,309,6,Camb,Namb,4,3,M,,,,,1.528,3.0649,4.5929,38,0.040210526,0.080655263,0.120865789,
1998,1,310,6,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,3.786,0.8182,4.6042,38,0.099631579,0.021531579,0.121163158,
1998,1,311,6,Camb,Nenrich,16,4,M,,,,,0.4738,1.5544,2.0282,38,0.012468421,0.040905263,0.053373684,
1998,1,312,6,Camb,Namb,9,4,M,,,,,0.0781,2.6191,2.6972,38,0.002055263,0.068923684,0.070978947,
1998,1,313,6,Camb,Namb,4,1,S,,Forb,,,0.0521,-0.2171,-0.165,38,0.001371053,-0.005713158,-0.004342105,
1998,1,314,6,Camb,Namb,1,1,M,Solidago rigida,Forb,,,1.2484,1.4473,2.6957,38,0.032852632,0.038086842,0.070939474,
1998,1,315,6,Camb,Namb,4,1,S,,C-4,,,7.5929,-1.2628,6.3301,38,0.199813158,-0.033231579,0.166581579,
1998,1,316,6,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,12.6271,2.7294,15.3565,38,0.332292105,0.071826316,0.404118421,
1998,1,317,6,Camb,Nenrich,4,2,M,,,,,9.3019,5.1125,14.4144,38,0.244786842,0.134539474,0.379326316,
1998,1,318,6,Camb,Nenrich,1,1,M,Lespedeza capitata,Legume,,,7.2389,0.4766,7.7155,38,0.190497368,0.012542105,0.203039474,
1998,1,319,6,Camb,Nenrich,4,3,M,,,,,2.8636,0.4603,3.3239,38,0.075357895,0.012113158,0.087471053,
1998,1,320,6,Camb,Namb,9,4,M,,,H2Oamb,HTelv,2.5574,1.5606,4.118,38,0.0673,0.041068421,0.108368421,
1998,1,321,6,Camb,Nenrich,16,4,M,,,,,-0.0676,0.2965,0.2289,38,-0.001778947,0.007802632,0.006023684,
1998,1,322,6,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,12.2863,2.0214,14.3077,38,0.323323684,0.053194737,0.376518421,
1998,1,323,6,Camb,Namb,1,1,M,Bouteloua gracilis,C-4,,,6.2666,0.481,6.7476,38,0.164910526,0.012657895,0.177568421,
1998,1,324,6,Camb,Nenrich,9,4,M,,,H2Oamb,HTelv,1.4106,1.2796,2.6902,38,0.037121053,0.033673684,0.070794737,
1998,1,325,6,Camb,Namb,4,3,M,,,,,0.0144,-0.6593,-0.6449,38,0.000378947,-0.01735,-0.016971053,
1998,1,326,6,Camb,Nenrich,4,4,S,,,,,3.7929,0.8248,4.6177,38,0.099813158,0.021705263,0.121518421,
1998,1,327,6,Camb,Nenrich,1,1,M,Anemone cylindrica,Forb,,,17.0596,0.3041,17.3637,38,0.448936842,0.008002632,0.456939474,
1998,1,328,6,Camb,Nenrich,4,3,M,,,,,0.0202,-0.6412,-0.621,38,0.000531579,-0.016873684,-0.016342105,
1998,1,329,6,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,16.268,0.2643,16.5323,38,0.428105263,0.006955263,0.435060526,
1998,1,330,6,Camb,Namb,1,1,M,Amorpha canescens,Legume,,,12.8088,3.5095,16.3183,38,0.337073684,0.092355263,0.429428947,
1998,1,331,6,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,12.7638,-0.2481,12.5157,38,0.335889474,-0.006528947,0.329360526,
1998,1,332,6,Camb,Namb,4,4,M,,,,,1.7486,1.8588,3.6074,38,0.046015789,0.048915789,0.094931579,
1998,1,333,6,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,3.3229,1.9756,5.2985,38,0.087444737,0.051989474,0.139434211,
1998,1,334,6,Camb,Namb,4,3,M,,,,,0.1812,2.1939,2.3751,38,0.004768421,0.057734211,0.062502632,
1998,1,335,6,Camb,Nenrich,9,4,M,,,,,4.2847,-0.0543,4.2304,38,0.112755263,-0.001428947,0.111326316,
1998,1,336,6,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,1.1138,2.2717,3.3855,38,0.029310526,0.059781579,0.089092105,
1998,1,337,6,Camb,Namb,4,2,S,,,,,11.2268,2.9916,14.2184,38,0.295442105,0.078726316,0.374168421,
1998,1,338,6,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,9.3791,0.113,9.4921,38,0.246818421,0.002973684,0.249792105,
1998,1,339,6,Camb,Namb,1,1,M,Achillea millefolium,Forb,,,0.7878,1.0886,1.8764,38,0.020731579,0.028647368,0.049378947,
1998,1,340,6,Camb,Nenrich,4,1,S,,C-3,,,1.4104,0.4243,1.8347,38,0.037115789,0.011165789,0.048281579,
1998,1,341,6,Camb,Nenrich,9,4,M,,,H2Oneg,HTamb,0.1454,0.0836,0.229,38,0.003826316,0.0022,0.006026316,
1998,1,342,6,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,6.235,-0.4195,5.8155,38,0.164078947,-0.011039474,0.153039474,
1998,1,343,6,Camb,Namb,1,1,M,Andropogon gerardi,C-4,,,7.637,0.392,8.029,38,0.200973684,0.010315789,0.211289474,
1998,1,344,6,Camb,Namb,16,4,M,,,,,0.0324,0.3154,0.3478,38,0.000852632,0.0083,0.009152632,
1998,1,345,6,Camb,Namb,1,1,M,Schizachyrium scoparium,C-4,,,6.5084,0.3826,6.891,38,0.171273684,0.010068421,0.181342105,
1998,1,346,6,Camb,Namb,4,4,M,,,,,2.6844,-0.5961,2.0883,38,0.070642105,-0.015686842,0.054955263,
1998,1,347,6,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,19.5623,-0.1897,19.3726,38,0.514797368,-0.004992105,0.509805263,
1998,1,348,6,Camb,Nenrich,4,1,S,,C-4,,,9.176,-0.2241,8.9519,38,0.241473684,-0.005897368,0.235576316,
1998,1,349,6,Camb,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,7.3166,1.4538,8.7704,38,0.192542105,0.038257895,0.2308,
1998,1,350,6,Camb,Nenrich,4,1,S,,Legume,,,0.0425,1.2374,1.2799,38,0.001118421,0.032563158,0.033681579,
1998,1,351,6,Camb,Nenrich,4,1,S,,Forb,,,0.3918,0.9258,1.3176,38,0.010310526,0.024363158,0.034673684,
1998,1,352,6,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,0.1138,4.2118,4.3256,38,0.002994737,0.110836842,0.113831579,
1998,1,353,6,Camb,Nenrich,4,3,M,,,,,0.7189,1.7061,2.425,38,0.018918421,0.044897368,0.063815789,
1998,1,354,6,Camb,Nenrich,16,4,M,,,,,0.1288,-0.2674,-0.1386,38,0.003389474,-0.007036842,-0.003647368,
1998,1,355,6,Camb,Namb,16,4,M,,,,,-0.0012,-0.3314,-0.3326,38,-3.16E-05,-0.008721053,-0.008752632,
1998,1,356,6,Camb,Namb,9,4,M,,,H2Oneg,HTamb,0.125,0.3062,0.4312,38,0.003289474,0.008057895,0.011347368,
1998,1,357,6,Camb,Nenrich,9,4,M,,,H2Oamb,HTamb,1.5984,2.5555,4.1539,38,0.042063158,0.06725,0.109313158,
1998,1,358,6,Camb,Namb,16,4,M,,,,,0.0561,1.5253,1.5814,38,0.001476316,0.040139474,0.041615789,
1998,1,359,6,Camb,Namb,4,4,S,,,,,2.5499,1.0896,3.6395,38,0.067102632,0.028673684,0.095776316,
1998,1,360,6,Camb,Nenrich,9,4,M,,,H2Oneg,HTelv,0.106,-0.2298,-0.1238,38,0.002789474,-0.006047368,-0.003257895,
1998,1,361,6,Camb,Namb,9,4,M,,,H2Oamb,HTamb,0.3003,0.7908,1.0911,38,0.007902632,0.020810526,0.028713158,
1998,1,362,6,Camb,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,7.1291,-1.3618,5.7673,38,0.187607895,-0.035836842,0.151771053,
1998,1,363,6,Camb,Namb,4,1,S,,Legume,,,30.6259,1.3948,32.0207,38,0.805944737,0.036705263,0.84265,
1998,1,364,6,Camb,Namb,4,1,S,,C-3,,,-0.0007,-0.0375,-0.0382,38,-1.84E-05,-0.000986842,-0.001005263,
1998,1,365,6,Camb,Nenrich,4,2,M,,,,,2.9305,2.7053,5.6358,38,0.077118421,0.071192105,0.148310526,
1998,1,366,6,Camb,Nenrich,1,1,M,Achillea millefolium,Forb,,,0.2183,6.2325,6.4508,38,0.005744737,0.164013158,0.169757895,
1998,1,367,2,Camb,Namb,0,1,M,,,,,10.8939,-0.1097,10.7842,38,0.286681579,-0.002886842,0.283794737,
1998,1,368,3,Cenrich,Nenrich,0,1,M,,,,,5.8033,-0.3348,5.4685,38,0.152718421,-0.008810526,0.143907895,
1998,1,369,4,Camb,Nenrich,0,1,M,,,,,11.5171,-0.1408,11.3763,38,0.303081579,-0.003705263,0.299376316,
1998,1,370,6,Camb,Namb,0,1,M,,,,,13.6281,0.5126,14.1407,38,0.358634211,0.013489474,0.372123684,
1998,1,371,6,Camb,Nenrich,0,1,M,,,,,7.4699,0.1276,7.5975,38,0.196576316,0.003357895,0.199934211,
1999,2,1,1,Cenrich,Namb,4,2,M,,,,,-0.0359,-0.0227,-0.0586,27,-0.00132963,-0.000840741,-0.00217037,
1999,2,2,1,Cenrich,Namb,1,1,M,Bouteloua gracilis,C-4,,,0.0808,0.5319,0.6127,27,0.002992593,0.0197,0.022692593,
1999,2,3,1,Cenrich,Nenrich,4,1,S,,Legume,,,22.8797,2.1014,24.9811,27,0.847396296,0.07782963,0.925225926,
1999,2,4,1,Cenrich,Namb,4,3,M,,,,,0.4272,0.0521,0.4793,27,0.015822222,0.00192963,0.017751852,
1999,2,5,1,Cenrich,Namb,1,1,M,Asclepias tuberosa,Forb,,,7.8395,0.7632,8.6027,27,0.290351852,0.028266667,0.318618519,
1999,2,6,1,Cenrich,Namb,4,1,S,,C-4,,,0.1946,0.6897,0.8843,27,0.007207407,0.025544444,0.032751852,
1999,2,7,1,Cenrich,Namb,9,4,M,,,H2Oneg,HTamb,-0.0071,0.246,0.2389,27,-0.000262963,0.009111111,0.008848148,
1999,2,8,1,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,0.0018,0.25,0.2518,27,6.67E-05,0.009259259,0.009325926,
1999,2,9,1,Cenrich,Namb,4,1,S,,C-3,,,-0.007,0.3119,0.3049,27,-0.000259259,0.011551852,0.011292593,
1999,2,10,1,Cenrich,Nenrich,4,3,M,,,,,0.2616,0.2834,0.545,27,0.009688889,0.010496296,0.020185185,
1999,2,11,1,Cenrich,Nenrich,9,4,M,,,H2Oamb,HTelv,0.0494,-0.2338,-0.1844,27,0.00182963,-0.008659259,-0.00682963,
1999,2,12,1,Cenrich,Nenrich,9,4,M,,,,,0.1504,1.2064,1.3568,27,0.00557037,0.044681481,0.050251852,
1999,2,13,1,Cenrich,Nenrich,16,4,M,,,,,-0.0119,0.0533,0.0414,27,-0.000440741,0.001974074,0.001533333,
